,glottocode,name,isocodes,macroarea,latitude,longitude
16393,tesa1236,Tesaka Malagasy,tkg,Africa,-23.3,47.33
16394,tese1238,Tese,keg,Africa,11.3885,29.5803
16395,tesh1239,Teshenawa,twc,Africa,9.64189,8.35594
16396,teso1249,Teso,teo,Africa,1.18321,33.9394
16400,tete1250,Tetela,tll,Africa,-4.29314,24.546
16401,tete1251,Tetelcingo Nahuatl,nhg,North America,18.8854,-98.893
16402,tete1252,Tetete,teb,South America,-0.02668,-76.5761
16404,tetu1245,Tetum,tet,Papunesia,-9.11217,125.528
16405,tetu1246,Tetun Dili,tdt,Papunesia,-8.58405,125.583
16408,teun1241,Te'un,tve,Papunesia,-6.97086,129.143718
16410,teut1235,Teutila Cuicatec,cut,North America,17.9029,-96.6645
16413,tewe1238,Tewe,twx,Africa,-18.4459,33.8246
16414,texc1235,Texcatepec Otomi,otx,North America,20.7342,-98.2663
16415,texi1237,Texistepec Popoluca,poq,North America,17.8926,-94.8076
16416,texm1235,Texmelucan Zapotec,zpz,North America,16.49197,-97.08947
16419,tezo1238,Tezoatlán Mixtec,mxb,North America,17.6155,-97.9002
16421,thaa1239,Tha,thy,Africa,9.21338,11.1751
16424,thad1238,Thado Chin,tcz,Eurasia,24.096,93.722
16426,thai1261,Thai,tha,Eurasia,14.192,100.671
16428,thai1240,Thai Sign Language,tsq,Eurasia,13.7837,100.445
16429,thai1259,Thai Song,soa,Eurasia,13.2136,99.8651
16430,thak1245,Thakali,ths,Eurasia,28.7014,83.6466
16435,than1255,Thangal Naga,nki,Eurasia,25.3472,93.8396
16437,than1259,Thangmi,thf,Eurasia,28.7554,85.7657
16439,thao1240,Thao,ssf,Papunesia,23.8333,120.93
16442,thar1283,Tharaka,thk,Africa,-0.13221,38.073
16447,aheu1239,Thavung,thm,Eurasia,17.7655,104.229
16449,thay1249,Thayore,thd,Australia,-14.8159,142.034
16450,thay1248,Thaypan,typ,Australia,-14.8292,143.324
16451,thee1240,The,thx,Eurasia,14.6733,106.667
16457,thoo1240,Tho,tou,Eurasia,19.3563,105.363
16460,thom1243,Thompson,thp,North America,50.1668,-120.193
16461,thop1236,Thopho,ytp,Eurasia,24.15,104.9
16462,kath1251,Thou-Kathu,ykt,Eurasia,24.2,105.1
16467,thud1238,Thudam,thw,Eurasia,27.7678,87.6189
16470,thul1247,Thu Lao,tyl,Eurasia,22.7528,104.251
16471,thul1246,Thulung,tdh,Eurasia,27.5389,87.6063
16472,thur1254,Thurawal,tbh,Australia,-35.2853,147.475
16473,thur1255,Thuri,thu,Africa,8.72567,26.4858
16477,tiag1235,Tiagbamrin Aizi,ahi,Africa,5.28022,-4.62352
16479,tial1239,Tiale,mnl,Papunesia,-15.2334,166.842
16480,tian1237,Tiang,tbj,Papunesia,-2.95505,150.935
16486,tibe1274,Tibea,ngy,Africa,5.30535,11.3103
16487,tibe1272,Tibetan,bod,Eurasia,28.3681,90.1872
16490,tich1238,Tichurong,tcn,Eurasia,28.9506,83.4672
16492,ticu1245,Ticuna,tca,South America,-3.66289,-69.8723
16493,tida1235,Tidaá Mixtec,mtx,North America,17.4142,-97.3333
16495,tidi1241,Tidikelt-Tuat Tamazight,tia,Africa,27.019,1.86218
16496,tido1248,Tidore,tvo,Papunesia,0.02461,127.746
16498,tief1242,Tiefo-Daramandugu,tiq,Africa,10.7184,-4.52619
16500,tiem1235,Tiemacèwè Bozo,boo,Africa,15.47052,-4.25688
16501,tien1242,Tiene,tii,Africa,-2.84694,16.4765
16503,tiey1235,Tiéyaxo Bozo,boz,Africa,14.1223,-5.08609
16504,tifa1245,Tifal,tif,Papunesia,-5.03899,141.293
16505,tiga1245,Tigak,tgc,Papunesia,-2.70951,150.893
16510,tigo1236,Tigon Mbembe,nza,Africa,6.983995,10.70849
16513,tigr1270,Tigre,tig,Africa,17.3494,38.2233
16516,tigr1271,Tigrinya,tir,Africa,15.3359,38.9266
16520,tiii1241,Tii,txq,Papunesia,-10.8425,122.963
16522,tija1235,Tijaltepec Mixtec,xtl,North America,17.1539,-97.4578
16525,tika1246,Tikar,tik,Africa,5.87004,11.6104
16528,tiko1237,Tikopia,tkp,Papunesia,-12.2766,168.822
16531,tila1239,Tilapa Otomi,otl,North America,19.4403,-99.5074
16532,till1254,Tillamook,til,North America,44.0924,-122.769
16533,tilq1235,Tilquiapan Zapotec,zts,North America,16.8529,-96.6321
16534,tilu1238,Tilung,tij,Eurasia,27.2203,86.4694
16535,tima1241,Tima,tms,Africa,11.7176,29.1632
16537,timb1251,Timbe,tim,Papunesia,-6.06875,147.057
16542,timn1235,Timne,tem,Africa,8.90294,-12.3331
16544,timo1258,Timor Pidgin,tvy,Papunesia,-8.65995,125.59
16547,timu1245,Timucua,tjm,North America,30.3027,-82.3132
16549,timu1262,Timugon Murut,tih,Papunesia,5.1796,115.826
16555,tina1246,Tinani,lbf,Eurasia,32.2852,77.9912
16556,tina1248,Tinà Sambal,xsb,Papunesia,15.5797,120.095
16558,tind1238,Tindi,tin,Eurasia,42.3316,45.9227
16559,ting1253,Tingal,tie,Africa,12.1797,31.1244
16562,ting1238,Tingui-Boto,tgv,South America,-11.5816,-37.538
16564,tini1245,Tinigua,tit,South America,2.716,-73.768
16569,tinp1237,Tinputz,tpz,Papunesia,-5.58358,154.972
16574,kumi1248,Tipai,dih,North America,32.331,-116.604
16577,tipp1239,Tippera,tpe,Eurasia,23.5864,92.0747
16578,tira1254,Tira,tic,Africa,11.0963,30.8092
16580,tira1253,Tirahi,tra,Eurasia,34.1792,69.5901
16583,tira1258,Tiranige Diga Dogon,tde,Africa,14.76,-3.7
16584,maee1241,Tirax,mme,Papunesia,-15.9914,167.288
16590,tiri1258,Tiri-Mea,cir,Papunesia,-21.8147,165.792
16593,suri1267,Tirma-Chai,suq,Africa,6.03205,35.0823
16594,tiru1241,Tiruray,tiy,Papunesia,6.77321,124.127
16599,tita1240,Tita,tdq,Africa,8.19382,10.1272
16600,tita1241,Titan,ttv,Papunesia,-2.18168,146.888
16601,tivv1240,Tiv,tiv,Africa,6.88039,9.26287
16603,tiwa1253,Tiwa (India),lax,Eurasia,26.0667,92.2583
16604,tiwi1244,Tiwi,tiw,Australia,-11.6308,130.949
16607,tjur1240,Tjurruru,tju,Australia,-22.842,118.267
16610,tlac1235,Tlachichilco Tepehua,tpt,North America,20.704,-98.1947
16611,tlac1237,Tlacoapa Me'phaa,tpl,North America,17.3262,-98.8013
16612,tlac1239,Tlacoatzintepec Chinantec,ctl,North America,17.8646,-96.5176
16613,tlac1240,Tlacolulita Zapotec,zpk,North America,16.2971,-95.7414
16615,tlah1239,Tlahuitoltepec Mixe,mxp,North America,16.9634,-96.1186
16617,tlam1239,Tlamacazapa Nahuatl,nuz,North America,18.6239,-99.3992
16620,cent2132,Tlaxcala-Puebla-Central Nahuatl,nhn,North America,19.1248,-98.3002
16621,tlaz1235,Tlazoyaltepec Mixtec,mqh,North America,17.007,-96.9783
16624,tlin1245,Tlingit,tli,North America,59.4447,-135.29
16630,tooo1238,To,toz,Africa,7.25936,15.2819
16632,toab1237,To'abaita,mlu,Papunesia,-8.39233,160.619
16635,toar1246,Toaripi,tqo,Papunesia,-8.07231,146.206
16636,toba1269,Toba,tob,South America,-24.40253,-60.4472866667
16638,toba1282,Tobagonian Creole English,tgh,North America,11.2388,-60.6791
16640,toba1268,Toba-Maskoy,tmf,South America,-21.5474,-58.0158
16641,toba1280,Tobanga,tng,Africa,9.8289,16.209
16643,toba1266,Tobati,tti,Papunesia,-2.56434,140.71
16645,tobe1252,Tobelo,tlb,Papunesia,1.0946,128.154
16646,tobi1238,Tobian,tox,Papunesia,7.03081,134.263
16647,tobi1239,Tobilung,tgb,Papunesia,6.56097,116.67
16653,toca1235,Tocantins Asurini,asu,South America,-3.59359,-49.8991
16656,toch1257,Tocho,taz,Africa,10.8828,30.1567
16657,toda1252,Toda,tcx,Eurasia,11.4184,77.0168
16659,todr1244,Todrah,tdr,Eurasia,14.5672,108.114
16663,tofa1246,Tofanma,tlg,Papunesia,-3.74322,140.591
16664,tofi1235,Tofin Gbe,tfi,Africa,6.51774,2.43226
16666,togb1241,Togbo-Vara Banda,tor,Africa,6.35815,22.7362
16672,togo1252,Togoyo,tgy,Africa,8.6629,25.9756
16675,toho1245,Tohono O'odham,ood,North America,31.7973,-111.995
16677,tojo1241,Tojolabal,toj,North America,16.2572,-91.7825
16680,domb1246,Toka-Leya-Dombe,dov,Africa,-18.37,26.502
16681,toka1244,Tokano,zuh,Papunesia,-6.05047,145.298
16682,toke1240,Tokelau,tkl,Papunesia,-9.227642,-171.780833
16687,tokp1240,Tok Pisin,tpi,Papunesia,-9.41971,147.303
16689,toku1246,Toku-No-Shima,tkn,Eurasia,27.7736,128.961
16692,toll1241,Tol,jic,North America,14.6686,-87.0372
16695,tola1247,Tolaki,lbw,Papunesia,-4.03577,121.888
16704,tolo1255,Tolomako,tlm,Papunesia,-15.1569,166.772
16706,tolo1259,Tolowa-Chetco,tol,North America,41.9192,-124.1
16709,toma1245,Toma,tod,Africa,8.20383,-9.23439
16710,toma1248,Tomadino,tdi,Papunesia,-2.56493,121.944
16713,tomb1245,Tombelala,ttp,Papunesia,-2.50998,121.915
16715,tomb1244,Tombonuo,txa,Papunesia,6.2892,117.322
16716,tomb1243,Tombulu,tom,Papunesia,1.39715,124.754
16718,tome1239,Tomedes,toe,South America,3.24999,-69.6666
16719,tomi1243,Tomini,txm,Papunesia,0.42569,120.89
16721,donn1238,Tommo-Donno So Dogon,dds,Africa,14.3402,-3.51468
16725,tomo1244,Tomoip,tqp,Papunesia,-5.30721,151.828
16726,tomo1243,Tomo Kan Dogon,dtm,Africa,13.6331,-3.82228
16731,tond1251,Tondano,tdn,Papunesia,1.28024,124.964
16732,tond1249,Tondi Songway Kiini,tst,Africa,15.262989,-2.816163
16736,tong1321,Tonga (Nyasa),tog,Africa,-12.0816,34.0613
16738,tong1325,Tonga (Tonga Islands),ton,Papunesia,-21.17,-175.25
16739,tong1318,Tonga (Zambia),toi,Africa,-17.422325,27.103495
16748,tong1320,Tongwe,tny,Africa,-6.43051,30.0807
16751,tonj1246,Tonjon,tjn,Africa,8.357,-4.40666
16752,tonk1249,Tonkawa,tqw,North America,30.25,-96.75
16753,tons1239,Tonsawang,tnw,Papunesia,1.0539,124.652
16754,tons1240,Tonsea,txs,Papunesia,1.51393,125.052
16755,tont1239,Tontemboan,tnt,Papunesia,1.24813,124.654
16756,toor1238,Tooro,ttj,Africa,0.57291,30.6389
16758,topo1243,Topoiyo,toy,Papunesia,-2.06702,119.314
16759,topo1242,Toposa,toq,Africa,5.15904,34.2159
16761,tora1263,Torá,trz,South America,-6.19532,-61.7416
16764,tora1261,Toraja-Sa'dan,sda,Papunesia,-2.97144,119.829
16765,tora1267,Toram,trj,Africa,11.2027,19.5254
16766,tora1259,Torau,ttu,Papunesia,-6.19922,155.496
16772,torn1244,Tornedalen Finnish,fit,Eurasia,67.2527,23.066
16774,toro1249,Toro,tdv,Africa,9.09143,8.58194
16775,toro1255,Toromono,tno,South America,-13.3028,-67.3931
16776,toro1251,Torona,tqr,Africa,11.1254,30.341
16777,toro1252,Toro So Dogon,dts,Africa,14.40749,-3.10006
16778,toro1253,Toro Tegu Dogon,dtt,Africa,15.0644,-2.22427
16779,torr1261,Torres Strait Creole,tcs,Australia,-11.066,142.692
16781,torw1241,Torwali,trw,Eurasia,35.3101,72.5316
16786,tote1238,Totela,ttl,Africa,-16.9575,24.3751
16787,toto1302,Toto,txo,Eurasia,26.67,88.975
16789,toto1304,Totoli,txe,Papunesia,1.14995,120.875
16790,toto1308,Totomachapan Zapotec,zph,North America,16.8554,-97.0824
16791,toto1305,Totontepec Mixe,mto,North America,17.2157,-96.0179
16792,toto1306,Totoro,ttk,South America,2.55149,-76.6379
16800,touo1238,Touo,tqu,Papunesia,-8.58405,157.296
16801,tour1242,Toura (Côte d'Ivoire),neb,Africa,7.76747,-7.33105
16803,tour1243,Toura (Papua New Guinea),don,Papunesia,-9.10008,146.988
16804,jeme1245,Towa,tow,North America,35.5994,-106.766
16805,towe1240,Towei,ttn,Papunesia,-3.87428,140.803
16820,trav1237,Traveller Danish,rmd,Eurasia,55.5605,12.059
16821,trav1236,Traveller Norwegian,rmg,Eurasia,62.6217,9.48913
16822,trav1235,Traveller Scottish,trl,Eurasia,55.9829,-4.38593
16825,treg1243,Tregami,trm,Eurasia,34.7548,70.9617
16828,trem1235,Tremembé,tme,South America,-3.09359,-40.204
16833,trie1243,Trieng,stg,Eurasia,15.5002,107.515
16835,trim1239,Trimuris,tip,Papunesia,-2.15863,138.027
16836,trin1273,Tring,tgq,Papunesia,1.335,110.036
16839,trin1271,Tringgus-Sembaan Bidayuh,trx,Papunesia,1.4313,109.95
16842,trin1276,Trinidadian Creole English,trf,North America,10.4208,-61.4171
16843,trin1274,Trinitario,trn,South America,-15.3331,-65.4096
16845,trio1238,Trió,tri,South America,2.53616,-55.7599
16852,truk1242,Truká,tka,South America,-8.49999,-39.0
16853,trum1247,Trumai,tpy,South America,-11.8119,-53.5717
16856,tsaa1242,Tsaangi,tsa,Africa,-2.29245,12.7581
16857,colo1256,Tsafiki,cof,South America,-0.21181,-79.2347
16858,tsak1249,Tsakhur,tkr,Eurasia,41.5916,46.8858
16859,tsak1248,Tsakonian,tsd,Eurasia,37.1405,22.7341
16860,tsam1247,Tsamai,tsb,Africa,5.3097,36.9139
16862,tsat1238,Tsat,huq,Eurasia,18.3192,109.336
16863,tsak1250,Tsaukambo,kvz,Papunesia,-5.39076,140.186
16865,tsek1238,Tseku,tsk,Eurasia,27.8046,89.1931
16868,tset1236,Tsetsaut,txc,North America,55.5,-130.08
16869,dido1241,Tsez,ddo,Eurasia,42.2646,45.8096
16870,tsha1245,Tshangla,tsj,Eurasia,27.3694,91.7741
16875,tsik1238,Tsikimba,kdl,Africa,9.60496,4.88739
16877,tsim1257,Tsimihety Malagasy,xmw,Africa,-15.4294,48.8102
16881,tsoo1241,Tso,ldp,Africa,9.53256,11.4972
16882,tsoa1238,Tsoa,hio,Africa,-19.7974,26.9638
16883,tsog1243,Tsogo,tsv,Africa,-1.55469,11.1359
16885,tson1249,Tsonga,tso,Africa,-23.5754,31.8105
16890,tsot1242,Tsotsitaal,fly,Africa,-25.8633,27.4955
16891,tsot1241,Tsotso,lto,Africa,0.2975,34.6961
16892,tsou1248,Tsou,tsu,Papunesia,23.216,120.787
16894,tsum1240,Tsum,ttz,Eurasia,28.4719,85.0817
16896,tsun1242,Ts'ün-Lao,tsl,Eurasia,21.3616,102.926
16898,tsuv1239,Tsuvadi,tvd,Africa,10.8421,5.22095
16899,tsuv1243,Tsuvan,tsh,Africa,10.1551,13.628
16901,tswa1255,Tswa,tsc,Africa,-22.9891,32.4287
16902,tswa1253,Tswana,tsn,Africa,-24.368,24.7587
16903,tswa1237,Tswapong,two,Africa,-23.40552,27.42009
16905,tuuu1240,Tu,mjg,Eurasia,36.8177,102.117
16908,tuam1242,Tuamotuan,pmt,Papunesia,-16.17259,-146.321755
16914,tuba1279,Tubar,tbu,North America,30.0,-111.0
16915,tuba1278,Tübatulabal,tub,North America,35.327,-117.163
16918,tuca1252,Tucano,tuo,South America,0.579755,-69.5763
16919,tuge1241,Tugen,tuy,Africa,0.66573,35.8499
16921,tugu1245,Tugun,tzn,Papunesia,-7.72555,126.7
16922,tugu1246,Tugutil,tuj,Papunesia,0.5806,128.223
16928,tuka1248,Tukang Besi North,khc,Papunesia,-5.30994,123.578
16929,tuka1249,Tukang Besi South,bhq,Papunesia,-5.7478,123.948
16931,tuki1240,Tuki,bag,Africa,4.64348,11.5353
